movieId,imdbId,tmdbId
40870,401085,11421.0
40887,385056,7301.0
40898,37963,108843.0
40946,422528,16156.0
40952,387059,24618.0
40955,411195,1420.0
40959,400525,9005.0
40962,443295,13499.0
40964,426615,17952.0
40966,375920,7548.0
40969,455475,20436.0
40973,78492,7010.0
40988,45883,6529.0
41014,65143,20345.0
41025,379306,15184.0
41058,58409,86666.0
41094,368619,24223.0
41104,58073,3124.0
41126,71622,8425.0
41130,321440,44710.0
41136,77474,2153.0
41212,411674,48121.0
41226,69303,42489.0
41285,416320,116.0
41336,51983,35124.0
41353,39116,43176.0
41402,58301,5741.0
41411,75925,20416.0
41425,384929,41189.0
41434,436039,19215.0
41499,29995,84090.0
41518,337868,61340.0
41523,40825,253250.0
41527,445620,67.0
41564,416891,64972.0
41566,363771,411.0
41569,360717,254.0
41571,397535,1904.0
41573,356680,9043.0
41575,417976,2008.0
41585,39536,21454.0
41596,63801,42687.0
41602,321376,27915.0
41617,285175,14695.0
41627,61847,27031.0
41644,349691,55396.0
41650,50188,917.0
41688,346800,17595.0
41691,48500,43322.0
41699,51790,43118.0
41704,247303,19058.0
41706,85872,36826.0
41712,202559,22908.0
41714,77452,42234.0
41716,365485,9515.0
41721,382806,16151.0
41724,473107,29595.0
41736,417395,9721.0
41753,90568,20858.0
41762,41172,35896.0
41767,47349,80316.0
41769,392465,23478.0
41792,67535,92272.0
41810,69883,84847.0
41812,32676,43812.0
41815,103704,23606.0
41820,190268,2777.0
41822,269857,25651.0
41824,284815,25650.0
41828,60474,8290.0
41831,34277,17382.0
41863,419294,8053.0
41880,41487,20003.0
41889,46000,43350.0
41912,323998,11466.0
41914,220623,21040.0
41941,420509,13653.0
41974,62657,36775.0
41980,61709,56373.0
41997,408306,612.0
42002,395251,9899.0
42004,407265,546.0
42007,398375,2800.0
42009,452598,9641.0
42011,369441,7552.0
42013,267891,9927.0
42015,402894,9681.0
42018,413015,10773.0
42021,384686,18840.0
42053,327643,18189.0
42094,70040,4495.0
42150,307913,22014.0
42152,84548,18614.0
42163,79807,22975.0
42172,205177,10597.0
42176,66498,88953.0
42189,384036,10809.0
42191,91455,13925.0
42197,444653,9687.0
42208,451850,33081.0
42213,175680,20546.0
42217,41154,20530.0
42285,116075,9568.0
42312,26266,43899.0
42335,116274,107667.0
42341,63100,18809.0
42351,90163,17835.0
42385,267129,6935.0
42393,402348,20641.0
42407,157007,154105.0
42413,96769,66192.0
42418,402399,11400.0
42422,370754,37910.0
42491,80129,90967.0
42518,37595,13669.0
42543,26983,60566.0
42546,41737,30095.0
42548,42040,16665.0
42550,41831,63395.0
42553,46054,43355.0
42556,57812,14241.0
42559,59673,79406.0
42562,73293,92285.0
42584,75793,42269.0
42591,88658,37525.0
42602,444608,38785.0
42629,17448,55544.0
42632,451094,4550.0
42634,238119,36380.0
42636,354068,68646.0
42638,338075,16433.0
42659,329162,30669.0
42661,35769,78315.0
42677,428441,44345.0
42679,60880,46041.0
42681,33627,21735.0
42698,419279,6934.0
42705,60818,174865.0
42710,284929,34081.0
42718,414852,10045.0
42721,383222,168705.0
42723,450278,1690.0
42725,456554,9900.0
42728,375154,9044.0
42730,385726,9918.0
42732,408985,17379.0
42734,443536,10982.0
42736,325007,25608.0
42738,401855,834.0
42740,433116,25890.0
42761,140883,39345.0
42763,51713,44940.0
42783,58642,26782.0
42794,99188,37865.0
42856,259388,27742.0
42886,19959,72856.0
42900,60268,4772.0
42935,437447,14226.0
42938,86551,2455.0
42943,89913,12701.0
42946,85127,21519.0
42952,34399,27622.0
42956,92038,43626.0
42958,412922,16553.0
42973,296492,25652.0
42984,27336,45802.0
42987,423651,15594.0
43007,425622,39788.0
43009,407621,12517.0
43011,65669,65891.0
43014,49646,24580.0
43022,274546,11246.0
43039,59314,49683.0
43081,61695,52728.0
43177,79688,23957.0
43244,372366,49653.0
43248,48682,27344.0
43257,214552,175957.0
43260,448172,7295.0
43267,462570,78237.0
43269,420548,29952.0
43289,142181,28638.0
43292,339785,14942.0
43333,240200,7509.0
43351,164292,24269.0
43376,426578,2117.0
43383,20686,47250.0
43389,88336,36768.0
43391,390245,29040.0
43396,412080,9912.0
43415,96461,24163.0
43419,416496,1969.0
43444,84287,31858.0
43460,423409,8435.0
43482,23814,34187.0
43497,68205,12116.0
43518,379730,53367.0
43528,383717,38349.0
43538,110943,124484.0
43549,383393,45759.0
43552,77276,11183.0
43556,417433,13275.0
43558,421729,11565.0
43560,396752,11283.0
43567,63661,97936.0
43571,365135,19416.0
43589,411267,17.0
43608,56331,27568.0
43624,43633,27629.0
43626,49388,45726.0
43628,43030,33117.0
43631,39437,108994.0
43633,60640,54227.0
43635,56891,25167.0
43652,451021,16452.0
43675,61780,61105.0
43677,114745,31894.0
43679,414982,9286.0
43682,57168,86168.0
43684,437777,15363.0
43692,120678,30712.0
43699,19585,31416.0
43708,425598,292.0
43710,36126,37631.0
43727,183613,77291.0
43732,108094,196918.0
43744,421994,1544.0
43762,64990,1651.0
43801,110922,33095.0
43803,119901,33799.0
43813,46808,42328.0
43822,12190,31432.0
43828,325191,61559.0
43832,478988,20981.0
43836,383216,12096.0
43838,92115,33061.0
43853,429715,5145.0
43869,381971,9975.0
43871,408345,9754.0
43883,32554,36495.0
43892,203427,52612.0
43897,435776,23965.0
43899,420260,29269.0
43904,455857,10053.0
43906,401815,10263.0
43908,449061,7515.0
43910,473692,15675.0
43912,349467,9959.0
43914,380817,14256.0
43917,397313,9036.0
43919,466342,10073.0
43921,404390,7304.0
43923,455612,16781.0
43926,763304,24432.0
43928,370032,9920.0
43930,397078,10025.0
43932,454919,9682.0
43934,424942,17700.0
43936,450232,2207.0
43953,402755,14086.0
43967,125678,14887.0
43971,104053,44435.0
43983,434008,18747.0
43987,412798,9756.0
43997,436857,34581.0
44004,427229,6877.0
44020,491703,14609.0
44022,438097,950.0
44041,78753,10912.0
44058,402850,9968.0
44073,41931,4173.0
44100,42367,43386.0
44115,475723,10116.0
44124,79854,113479.0
44153,88919,18493.0
44155,366450,16791.0
44161,441761,7483.0
44168,44953,20442.0
44187,477072,15590.0
44189,384814,1967.0
44191,434409,752.0
44193,454945,9655.0
44195,427944,9388.0
44197,419749,9950.0
44199,454848,388.0
44204,468565,868.0
44225,429591,14191.0
44234,64473,25874.0
44238,110329,18009.0
44241,113636,19286.0
44243,116861,19287.0
44245,209095,18011.0
44253,53750,114875.0
44255,42355,49781.0
44295,268437,9648.0
44301,458242,1379.0
44317,113580,62719.0
44392,33107,29481.0
44397,454841,9792.0
44399,393735,10067.0
44421,112120,55676.0
44427,63135,11573.0
44494,108187,46828.0
44511,436864,35555.0
44555,405094,582.0
44568,61537,52885.0
44571,262411,143223.0
44582,93435,42120.0
44585,117151,88811.0
44587,13427,669.0
44590,69019,49361.0
44595,81414,98864.0
44597,57697,37939.0
44601,77617,32052.0
44611,66450,34732.0
44613,446046,12763.0
44628,75932,56935.0
44633,436231,13222.0
44653,85180,42112.0
44655,59616,48764.0
44657,61996,1561.0
44663,429727,31289.0
44665,425210,186.0
44671,443693,8410.0
44674,331080,51311.0
44685,427783,21843.0
44694,441909,219.0
44703,417003,65873.0
44709,437800,13751.0
44717,367975,52345.0
44719,263124,53961.0
44724,451957,10292.0
44729,462395,15639.0
44731,441796,10069.0
44752,26073,43887.0
44759,430912,3093.0
44761,393109,9270.0
44763,75790,11291.0
44773,225481,28349.0
44777,383353,10177.0
44779,393685,12591.0
44782,402249,18045.0
44788,493459,16070.0
44800,422272,11348.0
44815,466856,13960.0
44825,90775,41263.0
44828,439815,9035.0
44840,437863,9957.0
44844,490196,30139.0
44849,386741,9389.0
44851,416331,460.0
44856,54777,28752.0
44861,379240,19059.0
44864,436331,8998.0
44871,244173,44947.0
44881,420291,13468.0
44889,404364,20521.0
44892,322700,25428.0
44900,471957,53296.0
44903,47976,79363.0
44911,77889,34193.0
44929,424880,4441.0
44931,16914,84954.0
44937,456396,11490.0
44943,312318,11304.0
44947,71733,55368.0
44949,453494,18276.0
44966,72402,26514.0
44972,362120,4257.0
44974,424136,2652.0
44978,377749,19592.0
45000,61473,1629.0
45003,440803,17111.0
45028,420087,9526.0
45030,404163,19126.0
45036,76696,80556.0
45038,93743,39045.0
45047,77372,27201.0
45062,443632,5820.0
45068,59448,19661.0
45072,445396,41338.0
45074,405469,9904.0
45079,463345,50724.0
45081,384537,588.0
45100,387055,17247.0
45106,465142,9310.0
45134,30252,48369.0
45137,448564,18858.0
45170,23196,35545.0
45172,126765,1557.0
45175,434124,16367.0
45179,34798,17131.0
45183,427954,8982.0
45186,317919,956.0
45188,445760,36253.0
45192,15175,31506.0
45194,15174,42512.0
45200,341384,1416.0
45208,449089,9530.0
45210,475276,9829.0
45221,430634,10115.0
45224,40766,560.0
45259,464105,5717.0
45303,423176,41292.0
45329,66390,14384.0
45335,24028,28432.0
45346,316187,19719.0
45361,429573,10008.0
45382,398027,7870.0
45412,442286,34019.0
45431,327084,7518.0
45440,364955,9786.0
45442,409182,503.0
45447,382625,591.0
45499,376994,36668.0
45501,452594,9767.0
45503,438315,13689.0
45506,417385,18164.0
45508,419256,15013.0
45512,415949,21014.0
45517,317219,920.0
45521,413466,18484.0
45525,343996,9700.0
45527,360016,14167.0
45531,427038,12261.0
45533,117715,59892.0
45537,37343,15264.0
45550,49006,20330.0
45576,98333,44126.0
45578,71786,55418.0
45581,456658,101908.0
45611,47647,12766.0
45635,404802,15402.0
45639,435696,26116.0
45642,91725,32446.0
45648,425055,80919.0
45652,416471,15366.0
45656,409034,53905.0
45658,410400,38344.0
45662,466909,806.0
45664,396688,20021.0
45666,457510,9353.0
45668,410297,2044.0
45672,389860,9339.0
45679,36341,20945.0
45689,66842,122271.0
45691,74462,50254.0
45707,11904,28249.0
45720,458352,350.0
45722,383574,58.0
45726,463034,1819.0
45728,424345,2295.0
45730,452637,9697.0
45732,465624,4474.0
45756,51051,43240.0
45758,37859,30022.0
45761,60097,28673.0
45837,65976,20556.0
45845,205725,4962.0
45852,437179,10007.0
45880,422720,1887.0
45891,39545,1841.0
45899,67625,71762.0
45928,489037,13508.0
45940,326429,1611.0
45942,70359,48693.0
45950,497116,1781.0
45952,30848,43155.0
45969,101545,16270.0
45981,469916,8997.0
45987,92758,42003.0
45991,63469,63100.0
45994,398839,18404.0
46008,38948,51571.0
46034,386651,16074.0
46062,475293,10947.0
46065,352426,71769.0
46083,446685,34787.0
46098,459242,29138.0
46105,428649,17628.0
46108,456899,8443.0
46115,179182,18553.0
46154,414344,26567.0
46156,422015,34186.0
46194,372122,17021.0
46199,12938,53231.0
46201,216584,22747.0
46207,239496,27320.0
46231,426627,17741.0
46258,29217,25563.0
46311,79832,146322.0
46318,22696,43147.0
46322,446059,7549.0
46325,22453,151590.0
46331,101273,41796.0
46335,463985,9615.0
46337,455499,9513.0
46347,478209,20604.0
46363,477877,410.0
46367,105187,31692.0
46372,41207,25509.0
46409,38256,31998.0
46430,456020,9917.0
46441,79859,10770.0
46457,61647,4375.0
46478,383518,8008.0
46500,74836,60269.0
46525,20442,51303.0
46530,348150,1452.0
46544,101798,43654.0
46559,468094,7872.0
46561,478197,57406.0
46572,443496,18191.0
46574,422861,14474.0
46578,449059,773.0
46581,432260,16429.0
46588,489707,19999.0
46595,347105,126090.0
46604,85384,36576.0
46613,330634,33005.0
46627,93873,36762.0
46634,439008,19676.0
46640,66546,10308.0
46651,230334,34380.0
46653,55719,19972.0
46664,40338,21631.0
46713,39313,35955.0
46716,41555,41214.0
46723,449467,1164.0
46748,26205,71282.0
46753,65874,72881.0
46762,430674,9520.0
46765,49263,42839.0
46770,432637,32740.0
46772,369994,13141.0
46788,79758,31915.0
46790,65950,45817.0
46803,32155,43838.0
46808,492912,31463.0
46821,126816,39083.0
46839,459666,11554.0
46848,74597,25305.0
46850,492506,35199.0
46855,64040,15383.0
46862,79759,47850.0
46865,430304,9072.0
46869,25028,43903.0
46880,23926,43600.0
46901,47376,73907.0
46910,71361,27716.0
46912,266075,54111.0
46915,415778,9727.0
46919,399862,14120.0
46925,56626,76344.0
46929,62883,42636.0
46948,385880,9297.0
46952,408120,26826.0
46954,498199,81312.0
46957,420555,5070.0
46959,376543,13802.0
46961,60722,43778.0
46965,417148,326.0
46967,457513,512.0
46970,415306,9718.0
46972,477347,1593.0
46974,469641,1852.0
46976,420223,1262.0
46979,38213,43610.0
47005,52990,126781.0
47007,26424,47758.0
47028,464184,13338.0
47044,430357,82.0
47047,455958,14963.0
47049,396857,9921.0
47054,31260,36342.0
47063,113682,51043.0
47076,377569,24164.0
47084,388505,1986.0
47092,43879,31152.0
47099,454921,1402.0
47117,269217,2805.0
47122,455967,9293.0
47124,429589,9906.0
47129,13579,84956.0
47131,11000,35075.0
47135,15136,55587.0
47146,24239,43597.0
47148,421229,47880.0
47150,456149,31032.0
47152,74360,51857.0
47165,68379,42479.0
47180,55038,145899.0
47196,49653,43542.0
47200,479884,1948.0
47202,430576,148.0
47221,774095,9951.0
47237,492447,77221.0
47239,29030,77250.0
47248,426501,52452.0
47250,460902,31979.0
47254,402910,5289.0
47261,448075,9782.0
47264,414853,9907.0
47274,67778,42501.0
47277,39896,27203.0
47285,48291,63618.0
47287,52700,35921.0
47292,309372,22081.0
47306,36695,15696.0
47330,71424,19017.0
47342,32209,42756.0
47356,91069,37929.0
47382,462590,9762.0
47384,383060,14113.0
47394,479647,15049.0
47397,34299,86604.0
47404,452039,21712.0
47417,433405,15414.0
47423,468489,7859.0
47446,428856,16998.0
47452,111800,25645.0
47455,108606,58311.0
47458,103295,18672.0
47460,90952,39776.0
47465,410764,11559.0
47477,39431,31513.0
47482,114126,10348.0
47484,26393,26718.0
47491,418455,1023.0
47493,35703,59964.0
47501,12763,71436.0
47503,472582,2168.0
47516,433412,10118.0
47518,384793,9788.0
47525,418832,14174.0
47538,74442,11689.0
47540,115587,39797.0
47559,106779,39749.0
47561,273719,14893.0
47566,39211,33813.0
47571,381690,1540.0
47601,49743,26502.0
47606,27421,57840.0
47610,443543,1491.0
47615,40076,34233.0
47619,40834,33792.0
47626,29511,51601.0
47629,436697,1165.0
47634,390808,7291.0
47640,486551,9988.0
47642,462346,24115.0
47644,445990,11652.0
47646,417225,13816.0
47665,30764,34006.0
47670,423310,22238.0
47681,425600,4913.0
47701,75144,63848.0
47707,56267,43006.0
47714,38363,19072.0
47719,23251,44892.0
47721,48980,15265.0
47723,29747,25599.0
47725,473753,11227.0
47728,38577,29589.0
47736,32339,33810.0
47740,29923,43841.0
47774,97702,41937.0
47778,451176,64499.0
47793,436689,24055.0
47805,431213,14597.0
47808,446747,40769.0
47810,450345,9708.0
47815,473024,14351.0
47830,414951,9813.0
47836,446784,27453.0
47860,84157,39382.0
47868,88015,271.0
47871,96184,35327.0
47880,177347,49940.0
47886,111807,22471.0
47894,460989,1116.0
47902,40175,29966.0
47904,50782,43231.0
47907,367082,41508.0
47918,51433,61564.0
47927,23470,50070.0
47931,48037,37628.0
47935,73502,55343.0
47937,464196,5072.0
47940,417189,2566.0
47950,427969,1249.0
47952,475944,9954.0
47956,31507,43829.0
47962,74220,171771.0
47970,434139,7511.0
47972,435479,32687.0
47976,427968,14057.0
47978,423169,13075.0
47980,277605,24916.0
47997,387808,7512.0
47999,486358,1776.0
48001,456470,1963.0
48030,26249,58905.0
48032,419198,10846.0
48035,63456,32969.0
48043,414993,1381.0
48045,109440,15097.0
48049,118644,34068.0
48057,32080,43837.0
48059,64107,15374.0
48061,69289,15242.0
48067,129414,125759.0
48082,354899,300.0
48084,32342,31148.0
48093,439630,16411.0
48098,120088,44046.0
48123,32728,52859.0
48127,48432,76117.0
48142,387877,9676.0
48150,380066,6948.0
48159,430779,15213.0
48161,421206,9766.0
48165,98327,32761.0
48167,405629,12249.0
48177,38260,34127.0
48193,110361,390.0
48198,86377,66487.0
48214,382357,1595.0
48229,415932,1622.0
48231,410730,15742.0
48235,365215,161277.0
48239,382383,43410.0
48242,60712,5726.0
48262,799954,1666.0
48264,63787,5721.0
48268,376591,41758.0
48299,20269,51079.0
48301,24473,43122.0
48304,472043,1579.0
48308,107152,119907.0
48315,50882,65488.0
48319,454824,9664.0
48322,493430,12094.0
48326,405676,1717.0
48342,435623,15624.0
48346,110300,15997.0
48374,8395,47190.0
48381,90576,2753.0
48385,443453,496.0
48389,815181,40862.0
48394,457430,1417.0
48407,49092,24751.0
48412,406816,4643.0
48414,400717,7484.0
48416,462519,9842.0
48427,337114,36249.0
48458,30746,111642.0
48501,384116,27275.0
48516,407887,1422.0
48518,420294,10781.0
48520,424993,9794.0
48522,457495,9978.0
48528,44040,30025.0
48530,427339,14812.0
48536,26262,164687.0
48543,337573,8332.0
48555,32412,3593.0
48560,439289,7510.0
48567,37644,28115.0
48575,39224,28297.0
48584,436262,16548.0
48591,433386,1975.0
48593,483726,9895.0
48596,419946,8975.0
48598,420609,9672.0
48600,430431,15005.0
48626,489247,39183.0
48638,74291,42236.0
48642,32612,52360.0
48647,105618,98498.0
48649,24966,46774.0
48660,430051,86.0
48673,448909,78479.0
48678,426459,10070.0
48682,499537,13209.0
48696,404203,1440.0
48698,814075,13364.0
48700,30418,43847.0
48704,77531,28932.0
48711,805526,18925.0
48713,835046,
48715,24916,77198.0
48738,455590,1523.0
48741,478049,14201.0
48744,367027,1378.0
48770,324952,49481.0
48774,206634,9693.0
48780,482571,1124.0
48783,418689,3683.0
48791,434215,14012.0
48817,492492,43673.0
48820,117143,4285.0
48825,417397,14097.0
48833,416871,59500.0
48851,19415,78507.0
48856,473488,8194.0
48863,431641,5890.0
48872,475169,6077.0
48877,489270,214.0
48879,437232,1123.0
48883,853096,21173.0
48895,296845,50573.0
48899,44170,36922.0
48901,259134,43071.0
48909,44314,59087.0
48943,457297,14620.0
48957,27438,43884.0
48970,258885,80427.0
48972,407236,21156.0
48982,424095,11619.0
48997,396171,1427.0
49007,60121,23030.0
49013,452681,13767.0
49016,385057,19109.0
49035,47969,33218.0
49037,288491,144541.0
49050,411098,24553.0
49060,108432,21057.0
49063,67275,68736.0
49079,30149,67880.0
49082,32221,35561.0
49085,57277,60567.0
49098,53454,4928.0
49110,104905,27295.0
49115,439478,55831.0
49121,488539,12486.0
49123,75988,20785.0
49130,401445,9726.0
49132,811136,2152.0
49183,417243,36215.0
49200,40367,61650.0
49205,433442,10093.0
49220,470765,14799.0
49225,457496,29044.0
49234,388364,13542.0
49263,486585,21710.0
49265,420901,8588.0
49272,381061,36557.0
49274,366548,9836.0
49276,454987,9809.0
49278,453467,7551.0
49280,308055,10741.0
49282,790604,9969.0
49284,499603,2357.0
49286,457939,1581.0
49291,33740,21600.0
49299,347449,57977.0
49312,448124,313.0
49314,433387,7873.0
49330,490166,14823.0
49338,330181,27387.0
49347,460792,8324.0
49355,29957,29415.0
49359,71381,27019.0
49371,21148,85505.0
49379,23731,42822.0
49389,439,5698.0
49394,59719,36265.0
49396,365830,2179.0
49402,53810,39219.0
49412,31500,47156.0
49422,464913,15152.0
49435,393635,14457.0
49464,40795,76211.0
49494,74776,38450.0
49513,101985,15804.0
49518,378378,14978.0
49524,762121,2447.0
49526,480271,10032.0
49528,454970,9796.0
49530,450259,1372.0
49571,27545,22440.0
49591,72886,39554.0
49593,59710,17604.0
49615,491244,15077.0
49642,488658,18147.0
49644,479965,54910.0
49647,413895,9986.0
49649,449010,2486.0
49651,479143,1246.0
49663,472113,43970.0
49666,422295,18615.0
49668,14945,40574.0
49688,46889,13210.0
49691,399934,25060.0
49735,443431,12795.0
49737,365847,11653.0
49739,379918,16066.0
49746,22550,95797.0
49752,23385,77966.0
49754,85398,55819.0
49757,91786,46948.0
49759,70337,97519.0
49766,49471,43791.0
49769,55464,82944.0
49772,446755,14202.0
49793,758794,11170.0
49815,381348,12924.0
49817,84509,30060.0
49822,343737,1247.0
49824,443489,1125.0
49856,487503,8436.0
49872,831315,14277.0
49899,478324,11214.0
49902,65622,33583.0
49910,463998,1646.0
49917,783612,58923.0
49926,422491,47143.0
49929,64536,7736.0
49932,460829,1730.0
49951,75177,42241.0
49953,90798,20537.0
49955,364120,12812.0
49957,464049,8618.0
49961,465551,1259.0
49973,68370,20842.0
49979,139151,10908.0
49985,33582,34943.0
49994,120448,27067.0
50003,398913,9053.0
50005,473444,1494.0
50011,808185,13318.0
50059,109644,10462.0
50064,452624,182.0
50066,428038,31048.0
50068,498380,1251.0
50076,36275,43512.0
50147,454082,9656.0
50149,308353,5393.0
50151,763840,14171.0
50153,462229,14396.0
50158,775539,1931.0
50160,482546,13967.0
50162,344854,9992.0
50165,220806,16371.0
50183,323120,19344.0
50189,808146,8275.0
50208,359254,79767.0
50229,62873,2433.0
50245,69687,2204.0
50253,43455,42567.0
50259,468526,26518.0
50271,465676,14449.0
50274,489327,13771.0
50279,397551,33375.0
50347,382271,10810.0
50349,22626,1773.0
50354,45081,11578.0
50356,43918,11972.0
50358,461970,38025.0
50379,422133,27095.0
50382,464828,31325.0
50440,772193,4283.0
50442,426883,7457.0
50445,455960,8398.0
50447,783238,13551.0
50477,54377,36878.0
50482,395585,19166.0
50488,38984,43470.0
50514,457655,3549.0
50517,497986,25648.0
50533,478160,11225.0
50541,121210,6166.0
50550,415234,19629.0
50572,373445,12183.0
50574,90881,56705.0
50583,468795,27337.0
50585,31516,78318.0
50589,366721,37952.0
50594,60959,46919.0
50601,398808,1265.0
50610,453453,14137.0
50613,369359,15689.0
50615,76263,27432.0
50619,21331,36877.0
50628,758743,14891.0
50630,376181,12547.0
50641,76162,25623.0
50651,822389,13140.0
50658,473434,13365.0
50685,473308,10758.0
50703,846789,26594.0
50705,418004,22473.0
50740,58578,51863.0
50742,66356,50754.0
50754,39651,74126.0
50774,417072,16138.0
50792,395495,13668.0
50794,475394,7516.0
50796,397044,10075.0
50798,799949,9760.0
50800,425430,9966.0
50802,490084,1257.0
50804,367959,1248.0
50806,477051,9757.0
50821,60168,56165.0
50828,139820,90560.0
50842,469754,5206.0
50851,380268,14761.0
50858,441774,1252.0
50872,382932,2062.0
50886,428541,11650.0
50892,377079,12580.0
50898,55093,40641.0
50909,67595,23544.0
50912,401711,2266.0
50923,469263,5172.0
50940,432972,15962.0
50942,423505,9965.0
50944,478024,13127.0
50949,56210,34866.0
50954,482527,37725.0
50970,66115,40973.0
50977,84861,63460.0
50999,396042,13517.0
51004,469062,22105.0
51007,444182,2016.0
51014,62908,3024.0
51019,406216,47200.0
51024,118414,17266.0
51037,450340,9828.0
51044,61937,34038.0
51053,379473,71506.0
51060,27672,74581.0
51063,425601,9958.0
51077,259324,1250.0
51080,401997,4169.0
51082,778661,16555.0
51084,758766,11172.0
51086,481369,3594.0
51088,499554,10090.0
51091,462200,7874.0
51094,375785,14845.0
51103,463903,29965.0
51106,339526,13916.0
51111,77350,52920.0
51119,88983,48215.0
51127,449121,22485.0
51167,476735,13393.0
51174,432402,12271.0
51182,75163,40394.0
51185,461872,17919.0
51187,435680,13185.0
51194,469937,26655.0
51203,63210,42630.0
51207,94057,22172.0
51209,60586,42721.0
51246,55399,27523.0
51249,52805,28955.0
51251,67229,27313.0
51255,425112,4638.0
51265,60287,68979.0
51277,78243,11841.0
51287,26663,28261.0
51300,72317,83980.0
51302,53244,94393.0
51304,424938,9695.0
51312,398883,24653.0
51314,465188,1993.0
51317,320042,28710.0
51321,36104,28438.0
51341,474622,97548.0
51354,67047,11945.0
51357,112681,12554.0
51372,173714,26598.0
51380,67647,5691.0
51402,386862,6443.0
51412,435705,1738.0
51418,443456,1253.0
51433,399738,38021.0
51455,301555,15325.0
51457,492466,34389.0
51471,454776,15163.0
51486,418110,14375.0
51498,264323,10845.0
51503,92226,31659.0
51520,94118,15582.0
51528,55858,42999.0
51535,120186,31015.0
51540,443706,1949.0
51545,425379,11330.0
51559,137863,99259.0
51562,106336,10942.0
51569,496436,7006.0
51573,36154,27040.0
51575,486946,11199.0
51577,429277,41393.0
51579,420757,9784.0
51596,459929,25530.0
51605,385842,36610.0
51617,88326,50812.0
51619,81036,27864.0
51632,344864,8965.0
51638,33253,14710.0
51660,482629,14624.0
51662,416449,1271.0
51666,475937,10790.0
51678,45943,18019.0
51686,28373,64142.0
51689,229625,54623.0
51691,39847,61648.0
51694,477095,14055.0
51698,768212,2267.0
51705,482088,6691.0
51709,468492,1255.0
51773,56825,47249.0
51800,218379,49709.0
51809,468548,31040.0
51817,101725,50185.0
51820,54885,25105.0
51834,416508,2977.0
51847,458367,15664.0
51857,55506,25062.0
51884,433416,16727.0
51886,408056,5413.0
51891,59303,46916.0
51894,19071,52679.0
51903,770772,14434.0
51905,429068,27919.0
51911,52832,47837.0
51917,465670,11494.0
51921,376650,19936.0
51925,477071,9963.0
51927,455760,14001.0
51931,490204,2355.0
51933,475355,16385.0
51935,822854,7485.0
51937,800069,9793.0
51939,453556,1273.0
51991,450450,17388.0
52005,382765,4657.0
52009,66413,42595.0
52016,374089,19495.0
52033,44105,27263.0
52037,444112,10051.0
52042,389557,9075.0
52078,483578,20527.0
52088,417614,8199.0
52101,41870,37513.0
52104,117214,43976.0
52106,152438,43974.0
52108,95385,83346.0
52118,271210,30081.0
52153,52809,17677.0
52170,314067,56474.0
52173,33802,42066.0
52180,298082,11958.0
52182,459605,192675.0
52189,408318,5177.0
52199,95475,20122.0
52202,43643,33673.0
52224,250790,297853.0
52227,428446,18437.0
52237,51055,38432.0
52241,427470,8270.0
52245,445934,9955.0
52265,443723,16201.0
52273,415023,57241.0
52279,422774,10172.0
52281,462322,253768.0
52283,444682,1683.0
52285,476995,10107.0
52287,396555,1267.0
52299,419434,16018.0
52319,76584,22311.0
52321,479537,13249.0
52326,23960,175027.0
52328,448134,1272.0
52352,25335,23024.0
52356,424908,1590.0
52365,424338,32390.0
52375,462338,9903.0
52378,42792,28433.0
52413,114863,22549.0
52418,421974,10798.0
52424,72037,47848.0
52427,133170,102227.0
52435,60345,13377.0
52443,493247,14945.0
52448,455957,11515.0
52456,457433,7183.0
52458,486822,8271.0
52460,446013,1534.0
52462,455326,13158.0
52489,39735,118536.0
52495,78326,23397.0
52528,66491,35838.0
52545,492481,20405.0
52548,376196,18777.0
52551,780595,16392.0
52561,794374,17422.0
52570,64482,63951.0
52572,70351,32627.0
52579,450188,1407.0
52581,70557,81309.0
52583,460812,15534.0
52589,105242,30694.0
52591,445946,1441.0
52604,488120,6145.0
52606,488085,9843.0
52617,835787,54659.0
52634,39840,48994.0
52641,99812,18767.0
52644,452702,10294.0
52660,156843,32623.0
52666,103793,1987.0
52668,419843,13067.0
52672,427089,10111.0
52690,33530,30307.0
52694,453451,1268.0
52696,38165,90984.0
52704,451070,185158.0
52709,419420,21810.0
52712,435670,9785.0
52715,772178,13280.0
52717,443473,14636.0
52722,413300,559.0
52724,338216,1950.0
52730,329737,13352.0
52742,42490,28304.0
52767,75610,20553.0
52773,436460,24397.0
52781,464038,20525.0
52784,856008,13894.0
52796,320194,38907.0
52804,432290,18549.0
52806,495596,37933.0
52813,41958,20025.0
52831,95583,14240.0
52838,756729,13574.0
52845,486028,13569.0
52858,460505,49081.0
52865,469897,17439.0
52867,458364,13171.0
52872,403692,16447.0
52885,851578,4977.0
52891,472268,15008.0
52913,27067,31866.0
52922,43540,46875.0
52927,477731,27904.0
52929,471030,11705.0
52938,88678,19947.0
52942,363303,43969.0
52950,409904,2269.0
52952,480025,11798.0
52956,430772,28772.0
52967,491747,1919.0
52973,478311,4964.0
52975,427327,2976.0
52980,478337,8421.0
52995,85211,41380.0
53000,463854,1562.0
53002,791304,13159.0
53004,800003,14547.0
53022,87578,11205.0
53024,762111,36676.0
53038,23382,38077.0
53046,129871,10004.0
53052,59817,43618.0
53066,40221,43397.0
53084,805185,25395.0
53121,413267,810.0
53123,907657,5723.0
53125,449088,285.0
53127,470705,12526.0
